店铺id,城市,类型,店名,点评,人均,口味,环境,服务
5336,厦门,东南亚菜,南海渔村(环岛东路店)分店,39,161,7.1,7.3,7
5339,厦门,咖啡厅,宛若庭花,110,68,7.9,8.2,8.1
5340,厦门,咖啡厅,花梦蝶,24,140,7.5,7.4,7.5
5341,厦门,咖啡厅,x兔(金融中心店),11,18,7.1,7.1,7.2
5343,厦门,咖啡厅,布兰妮咖啡,7,19,6.8,7,7
5347,厦门,其他,锄膳,4,25,7.2,7.2,7.4
5351,厦门,私房菜,杨帮煮私厨,49,63,7.9,8.1,7.9
5357,厦门,烧烤,炸出阁同安香骨鸡腿(明发商业广...,55,9,8.3,7.5,8.1
5358,厦门,烧烤,夜神仙烧烤(夜神仙烤鱼吧),28,51,7.3,7.1,7
5359,厦门,烧烤,怪兽兄弟烧烤工厂(厦禾路店),16,65,8,7.8,8.1
5363,厦门,面包甜点,赵大冰(思北店),373,25,8.4,8.7,8.5
5364,厦门,面包甜点,李布兰格烘焙(厦大西村)分店,701,24,8.2,8.4,8
5367,厦门,小吃快餐,名柯南炸店鸡腿(乐海店),89,17,8.1,7.6,7.9
5368,厦门,小吃快餐,Hi~饺子(禾祥店),104,30,7.8,8.2,8.1
5369,厦门,小吃快餐,八婆婆(SM城市广场店),29,18,7.5,7.4,7.6
5370,厦门,小吃快餐,真功夫(厦门市高崎国际机场店),22,32,6.9,7.5,7.1
5371,厦门,小吃快餐,樊家唐瓷面(新景店)分店,73,22,7.3,7.3,7.3
5372,厦门,小吃快餐,德克士(集美店),56,30,7.1,7.3,7.2
5376,徐州,家常菜,彭老头家常菜,5,15,7.1,7,7.1
5378,徐州,私房菜,小胡同精品私房菜,10,113,7.5,7.1,7
5381,徐州,农家菜,凤冠山农家乐,2,,6.9,6.9,6.9
5394,徐州,火锅,爱转角旋转小火锅,6,21,7.2,7.2,7.2
5402,徐州,快餐简餐,民主路把子肉(总店),18,16,7,6.9,6.9
5403,徐州,快餐简餐,藤州菜煎饼,2,10,7.3,7.3,7.2
5404,徐州,快餐简餐,杨铭宇黄焖鸡米饭(高铁店),13,15,7.4,7.2,7.3
5405,徐州,快餐简餐,华莱堡(贾汪新工区店),572,13,7.9,8,8
5409,徐州,快餐简餐,管记烧腊快餐店,8,13,7.7,7.6,7.6
5414,徐州,小吃面食,友鸭(三中店),5,10,7.3,7.3,7.3
5415,徐州,烧烤,木槿花自助烤肉火锅,112,47,7.1,7.3,7.4
5420,徐州,韩国料理,好饭,23,15,7.5,7.5,7.6
5426,徐州,西餐,帕尼尼经典汉堡-意式简餐,4,,7.7,7.7,7.7
5428,徐州,西餐,米壳披萨,1,,7,7,7
5429,徐州,西餐,花妞披萨,1,,7,7,7
5432,徐州,西餐,纽约克披萨(世茂店),1,30,6.9,6.8,7.1
5436,徐州,川菜,四川酒家,1,44,6.9,6.9,6.8
5439,徐州,川菜,一条古法酸菜鱼(古法酸菜鱼),16,63,7.2,7.2,7.3
5440,徐州,咖啡厅,zoocoffee,20,37,7.4,7.7,7.1
5444,徐州,咖啡厅,Caffe Bene 咖啡陪你(万达广场店...,69,40,7.4,7.4,7.4
5445,徐州,江浙菜,圆圆圆大酒店,10,39,7.4,7.4,7.4
5448,徐州,面包甜点,满记甜品(金鹰彭城广场店)分店,62,31,7.9,7.7,7.9
5452,徐州,面包甜点,爱和蛋糕房(华建路店),8,12,7.4,7.4,7.4
5456,徐州,面包甜点,追茶(煤建路店),12,10,7.1,7.1,7.1
5457,徐州,面包甜点,雪贝尔蛋糕(白玉兰3店),12,18,7.2,7.2,7.3
5468,烟台,川菜,快乐的鱼,14,47,6.6,6.6,6.6
5470,烟台,川菜,重庆纸上烤鱼,3,30,7,7,7.1
5471,烟台,川菜,满香居麻辣香锅,9,15,7.4,6.8,7.1
5474,烟台,鲁菜,天源大酒店,6,58,7.4,7.5,7.5
5475,烟台,鲁菜,三合园饺子馆(二马路店)分店,82,48,7.2,6.9,6.7
5478,烟台,小龙虾,尚德小龙虾,6,48,7.3,7.1,7.1
5481,烟台,海鲜,驼峰渔家,6,,7.3,7.6,7.7
5482,烟台,海鲜,海之香渔家乐,2,,7.1,7,7.1
5483,烟台,海鲜,东良食府,4,,7.1,7,7.1
5484,烟台,海鲜,祈福阁酒楼,7,141,7.3,7.5,7.4
5485,烟台,海鲜,希伯仑渔家乐,1,200,7,7,7
5492,烟台,火锅,翠峰苑火锅(二马路店)分店,192,43,7.5,7.5,7.5
5494,烟台,火锅,君徕品火锅(友谊店),21,45,7.2,7.2,7.2
5498,烟台,小吃面食,台北大鸡排(大润发店),11,12,7.6,7.6,7.6
5503,烟台,小吃面食,小吃货脱骨凤爪,7,25,7,7,7
5505,烟台,小吃面食,爱馍说轰炸坊,4,10,6.9,7,7
5506,烟台,快餐简餐,西门外包子铺,20,10,7.6,7.6,7.7
5507,烟台,快餐简餐,易食客(佳世客店),34,30,6.9,6.9,6.9
5508,烟台,快餐简餐,华莱士旌旗路店(莱阳旌旗路店),403,23,7.7,7.6,7.5
5511,烟台,烧烤,_记涮烤小木屋,23,36,7.4,7.4,7.4
5512,烟台,烧烤,小火苗烧烤,1,39,7.3,7.3,7.3
5513,烟台,快餐简餐,喜旺食品(珠玑金相和超市店),8,16,7.4,7.4,7.2
5515,烟台,烧烤,尊王美食城,2,32,7,7,7
5516,烟台,烧烤,青岛扎啤屋二店(二店),1,40,6.9,6.9,6.9
5517,烟台,烧烤,启程烤肉,9,40,7,7,7
5518,烟台,烧烤,小蒋烧烤火锅,2,30,6.9,6.9,6.9
5522,烟台,西餐,必胜客(观海路店)分店,66,64,7.3,7.4,7.3
5525,烟台,西餐,巴厘岛中西餐厅,1,67,6.9,6.9,6.9
5530,烟台,西餐,LOFT西餐,176,104,7.6,7.9,8.1
5536,烟台,面包甜点,福乐园烘焙(海悦城店),4,10,7.4,7.4,7.4
5537,烟台,面包甜点,鑫利来蛋糕,12,35,7.1,7.1,7.1
5538,烟台,咖啡厅,躔度咖啡馆,19,54,7.1,7.4,7.3
5540,烟台,咖啡厅,咖啡之心,5,48,7,7,7.1
5542,烟台,咖啡厅,太平洋咖啡(振华店)分店,46,38,7.3,7.4,7.3
5546,烟台,其他,京味烤鸭店,10,45,6.9,7,7
5554,烟台,韩国料理,槿花小馆(南洪街店),40,28,8.3,8.1,8.2
5556,烟台,韩国料理,爱自然韩国料理,12,23,7.2,7.1,7.2
5559,郑州,农家菜,乡村二号,1,35,6.9,6.9,6.9
5561,郑州,家常菜,小小饺子家常菜(旗舰店),31,18,7.3,7.3,7.3
5572,郑州,创意菜,御味祥道口烧鸡(汝河路店)分店,31,19,7.3,7.3,7.3
5574,郑州,东北菜,工农兵铁锅炖菜(三全路店)分店,346,48,7.9,7.8,7.9
5577,郑州,豫菜,成师傅汴京烤鸭(红专路店),33,68,8.7,8.4,8.5
5578,郑州,豫菜,合记(南大街店)分店,262,33,7.6,7.1,7
5579,郑州,豫菜,76人老烩面(农业南路店)分店,63,19,7.2,7.3,7.2
5580,郑州,豫菜,艾尚小厨,17,33,7.2,7.3,7.1
5581,郑州,豫菜,西部大盘鸡,9,20,7.3,7.3,7.2
5584,郑州,豫菜,邓记叫化鸡(长兴路店)分店,36,42,7.1,7,7
5586,郑州,豫菜,格尔国际饭店(老郑州烤鸭餐厅),33,34,7.3,7.4,7.5
5592,郑州,小龙虾,韩舍美食&久靓珍味龙虾,1,30,7.5,7.5,7.5
5597,郑州,湘菜,湘西土家菜,13,37,7.5,6.7,7.3
5598,郑州,湘菜,乔家酒楼湘豫美食,24,21,7.4,7.3,7.4
5602,郑州,湘菜,湖南米粉牛肉面湖南大碗菜(腊梅...,14,32,7,7,7
5604,郑州,韩国料理,韩槿轩炭火休闲烤肉,17,57,7.2,7.1,7.1
5605,郑州,韩国料理,俊熙家(北京华联总店),2,15,6.9,6.9,6.9
5606,郑州,日本料理,町上寿司(经五路店),4,10,7,7.2,7.2
5607,郑州,日本料理,真鱿味铁板烧,8,13,7.2,7,7
5609,郑州,西北菜,阿郎大盘鸡(柳西路店),7,20,7.3,7.3,7.3
5615,郑州,新疆菜,兄弟爆炒大盘鸡,11,15,7.5,7.4,7.5
5616,郑州,新疆菜,刘记烩面大盘鸡,3,30,7,6.9,7.1
5617,郑州,新疆菜,豫见新疆传承西域美食,43,50,7.6,7.5,7.4
5618,郑州,新疆菜,三毛烙馍村大盘鸡,3,19,6.9,6.9,6.9
5623,郑州,粤菜,信阳客家饭店,1,,6.9,6.9,6.9
5627,郑州,自助餐,釜山第一烤场,1,40,6.9,6.9,6.9
5630,郑州,北京菜,五顺斋清真烤鸭(文化路店),231,40,8.8,8.8,8.7
5631,郑州,自助餐,炫启回转自助火锅,4,42,7.1,7.2,7.2
5632,郑州,北京菜,意品香北京烤鸭,175,21,7.8,7.7,7.7
5633,郑州,北京菜,郝佬大北京烤鸭,27,38,7.6,7.6,7.6
5638,郑州,海鲜,舟山味道海鲜馆,1,54,6.9,6.9,6.9
5639,郑州,海鲜,麻辣壹号,3,16,7.2,7.2,7.2
5641,郑州,江浙菜,西杭轩杭帮菜分店,8,56,7.5,7.5,7.5
5645,郑州,火锅,掂档潮汕牛肉火锅(华润万象城店),58,75,6.9,7.6,7.1
5646,郑州,火锅,王婆大虾(五龙口店),42,33,7.5,7.4,7.3
5648,郑州,烧烤,金诺郎烧烤涮自助餐厅,22,32,7.5,7.4,7.6
5649,郑州,烧烤,一品翅道(清真店),4,13,7.5,7.5,7.5
5653,郑州,西餐,ZAX BBQ,271,101,8.7,9,8.4
5655,郑州,西餐,豪泰来中西餐厅(瑞达路店)分店,70,48,7.3,7.1,7.2
5657,郑州,西餐,爵士牛排,28,40,7.6,7.7,7.5
5658,郑州,西餐,麦香汉堡(福都店),7,10,7.1,7.1,7.1
5661,郑州,小吃快餐,汉堡王(郑州中原新城店)分店,449,28,8.4,8.4,8.1
5662,郑州,小吃快餐,醒屋牛肉饭(人民路店)分店,84,24,7.5,8.2,7.9
5663,郑州,小吃快餐,华莱士(索凌路店)分店,243,15,7.7,7.6,7.6
5664,郑州,小吃快餐,俏七夕米线,38,13,7.5,6.8,6.9
5665,郑州,小吃快餐,德克士(五一公园餐厅),148,31,7.6,7.7,7.5
5668,郑州,小吃快餐,魏家凉皮(阿卡迪亚店)分店,31,21,6.9,7,6.9
5670,郑州,小吃快餐,祥记生煎(人民路店),46,18,7.1,7.2,7.2
5672,郑州,川菜,醉巴鲜烤鱼(德化无限城店)分店,67,58,7.9,7.8,7.9
5673,郑州,川菜,喜来秘制烤鱼,150,53,7.9,7.6,8
5674,郑州,川菜,炉鱼(厨掌柜鸡鱼虾),10,23,7.5,7.4,7.4
5675,郑州,川菜,秘制地锅村,2,27,7.3,7.1,7.1
5676,郑州,川菜,老狼大盘鸡(登封店),40,32,7.3,7.2,7.3
5679,郑州,粉面馆,姐弟俩土豆粉(锦艺城购物B区店),31,29,7.5,7.5,7.5
5680,郑州,粉面馆,三娃儿重庆小面(华润万象城店),28,23,7.4,7.6,7.6
5681,郑州,粉面馆,秋菊螺蛳粉,5,14,7.5,7.5,7.3
5682,郑州,粉面馆,螺专甲正宗柳州螺蛳粉(聚源路店),2,10,7.6,7.6,7.6
5683,郑州,粉面馆,中华扯面(金水万达店),11,19,7.1,7.2,7.5
5684,郑州,粉面馆,爱螺柳州螺蛳粉(淮河路店),11,12,7.2,7.4,7.4
5686,郑州,粉面馆,口口香过桥米线,13,10,7.5,7.5,7.5
5687,郑州,粉面馆,崔记米线(南阳路店)分店,23,12,7.4,6.9,6.9
5688,郑州,粉面馆,陕西哨子面,5,13,7.3,7.1,7.1
5693,郑州,咖啡厅,咖啡陪你CaffeBene(大上海城店),97,44,7.4,7.5,7.3
5694,郑州,咖啡厅,咖啡阿琳娜,53,42,7.1,7.3,7.3
5698,郑州,面包甜点,西树泡芙(大卫城店),201,26,8.3,8.2,8.1
5699,郑州,咖啡厅,城市花园咖啡厅暂停营业,12,58,7,7,7
5700,郑州,面包甜点,旧金山芝士蛋糕(中原万达店)分店,7,30,7.6,7.6,7.6
5701,郑州,面包甜点,仟吉西饼(南阳路店)分店,1,23,7.6,7.6,7.6
5702,郑州,面包甜点,桂洲村桃酥(经五路店),22,10,7.6,7.7,7.6
5703,郑州,面包甜点,G9分子冰淇淋(锦艺城购物C区店),25,20,7.6,7.6,7.6
5704,郑州,其他,清真·佰客基,413,40,8.4,8.4,8.4
5706,郑州,其他,花海游龙饺子王(锦艺城购物B区店...,14,31,6.4,6.9,6.7
5707,郑州,其他,江南水乡苏豫坊,9,46,6.8,7.3,7.1
5711,郑州,其他,秦记烙馍村(银屏路店),12,23,7.2,7.1,7.1
5723,中山,湘菜,满庭湘(板芙店),2,55,7,7,7
5726,中山,湘菜,湘一湘味,9,30,6.9,6.9,6.9
5732,中山,海鲜,军佬海鲜酒家,3,36,6.9,6.8,6.8
5733,中山,火锅,小龙坎老火锅(南下店),743,96,7.9,9,8.5
5734,中山,火锅,去辣里新派重庆火锅,27,102,7.4,7.8,7.6
5737,中山,火锅,麻辣英雄重庆老火锅(三乡店),16,103,6.4,6.5,6.6
5739,中山,火锅,飘湘土鸭,1,30,7,7,7
5744,中山,江浙菜,食得福饭店,2,,6.9,6.9,6.9
5745,中山,小吃面食,欧风麦甜,3,14,7,7,7
5746,中山,小吃面食,正新鸡排,4,11,7.1,7,7.3
5747,中山,小吃面食,嘉洲鸡(库充店),2,19,7,7,7
5755,中山,快餐简餐,霖记(峰华店),16,17,6.7,7.1,7
5756,中山,快餐简餐,绝味鸭脖(中山港1+1店),83,14,7.4,7.4,7.4
5757,中山,快餐简餐,华莱士(文康店)分店,22,15,6.9,6.9,6.9
5758,中山,韩国料理,GOGIYA韩国传统烤肉店(二店),186,88,8.2,8.4,8.6
5760,中山,快餐简餐,豪巴适重庆小面(伊电园店),3,15,7.2,7.2,7.2
5765,中山,面包甜点,Halo Cafe(悦来店),4,,7.3,6.7,7
5766,中山,面包甜点,陈生陈太,3,,7.1,7.1,7
5767,中山,面包甜点,他她偶遇饮品he met her,2,,7.2,7.4,7.5
5769,中山,面包甜点,大口九芝士茶,1,10,7.4,7.4,7.4
5776,中山,粤菜,海港城海鲜大酒楼,407,139,8.3,8.8,7.6
5779,中山,咖啡厅,阳光奶伽,2,12,6.9,6.9,6.9
5780,中山,其他,莲圆健康素食,23,96,7.6,7.8,7.6
5782,中山,其他,富祥餐馆,1,35,7,7,7
5784,中山,粤菜,灯之城渔村,6,51,7.5,7.5,7.5
5785,中山,粤菜,丰源轩(沙溪店)分店,180,37,7.4,7.5,7.5
5786,中山,粤菜,华生行(富华道店)分店,52,26,7.2,6.9,6.8
5787,中山,粤菜,龙环食店,3,35,7.1,7.1,7.1
5792,中山,粤菜,潮州牛肉丸,1,85,6.9,6.9,6.9
5797,中山,日本料理,贺禧日式私厨,44,89,7.8,7.5,7.8
5801,珠海,海鲜,横琴湾酒店渔港食街,451,152,8.3,8.9,8.5
5802,珠海,海鲜,长隆企鹅酒店喷泉广场餐厅,38,135,8.3,8.6,8.5
5803,珠海,海鲜,鲜乐三文鱼,5,44,6.8,6.8,6.8
5804,珠海,川菜,坤记多味烤鱼,18,15,7.6,7.3,7.6
5808,珠海,湘菜,回家湘(横琴店),88,50,7.2,6.9,7
5809,珠海,湘菜,001印象湘家(香洲店),41,45,7.3,7.2,7.2
5813,珠海,粤菜,味之林(沿河路店)分店,150,58,7.7,7.6,7.5
5814,珠海,粤菜,龙轩怡庭宴会海鲜酒家,102,109,7.8,7.7,7.6
5818,珠海,面馆,第壹面(香华分店),14,12,7.2,7.1,7.2
5821,珠海,火锅,芝麻串串香重庆火锅(南屏店),24,36,7.2,7.1,7.4
5827,珠海,火锅,那些年重庆老火锅,11,89,7,7,7
5829,珠海,其他,古琢餐厅(南方软件园店),295,53,8.1,9.1,8.4
5830,珠海,其他,柒月一_,59,57,7.2,7.5,7.5
5832,珠海,其他,客香园海南椰子鸡餐厅,2,50,7,7,6.9
5835,珠海,其他,颍川堂客家美食,6,38,7,6.9,7
5837,珠海,其他,曼岛物语咖啡,12,31,7,7.2,7.1
5838,珠海,西餐,亲吻榴莲-榴莲研究所(摩尔广场店...,177,72,7.9,8.1,8.3
5842,珠海,面包甜点,源记传承,122,17,7.9,8,7.7
5843,珠海,面包甜点,甜品蔡,92,20,7.9,7.8,8.1
5844,珠海,面包甜点,甜蜜蜜糖水,16,16,7.6,7.6,7.4
5845,珠海,面包甜点,Honey Kobo麦佬汇(兰埔总店)分店,35,16,7.1,7.3,7.2
5847,珠海,面包甜点,Resound 皇茶(花花街店),8,10,7.1,7.1,7.3
5848,珠海,面包甜点,喜凤梨鲜榨果汁(百汇城店),2,15,7.3,7.3,7.3
5849,珠海,面包甜点,阿2时尚茶饮(凤凰北华海店)分店,11,12,7.2,7.2,7.3
5850,珠海,日本料理,深蓝金枪,7,35,7.4,7.1,7.5
5855,珠海,小吃快餐,大家乐(富绅花园店)分店,320,35,7.6,7.7,7.6
5856,珠海,小吃快餐,傻发港式牛_云吞面,14,45,6.8,7.2,7.4
5857,珠海,小吃快餐,海象餐厅,73,70,7.4,7.6,7.2
5858,珠海,小吃快餐,拾味时光餐厅,9,19,7.2,7.3,7.3
5862,珠海,小吃快餐,花溪牛肉粉(柠溪店),12,16,7,7,7
